정류소ID,업체명,노선번호,노선유형,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,정류장유형,환승역타입,위치(동),쉘터,BIS설치여부,LED,LCD,LED+LCD복합형,알뜰형,임대형(음성),lon,lat,정류소/정류장명,TMST_00,TMST_01,TMST_02,TMST_03,TMST_04,TMST_05,TMST_06,TMST_07,TMST_08,TMST_09,TMST_10,TMST_11,TMST_12,TMST_13,TMST_14,TMST_15,TMST_16,TMST_17,TMST_18,TMST_19,TMST_20,TMST_21,TMST_22,TMST_23
203000157,용남고속,G5100,직행좌석형시내버스,4674,4311,363,4158,4158,0,시내,일반,경기도 수원시 영통2동,1.0,1.0,2.0,,,,,127.0680567,37.24774258,살구골동아아파트,232.97000000000003,177.8,145.07,196.61,95.16,132.59,273.05,542.7,692.8,600.6600000000001,552.8,561.06,600.61,619.46,635.78,677.87,744.04,912.53,1024.66,837.6800000000001,661.11,598.0500000000001,489.54,334.61
203000158,대원고속,1112,직행좌석형시내버스,2516,886,1630,94,94,0,"시내,시외",일반,경기도 수원시 영통1동,,,,,,,,127.0831082,37.26877392,영통입구,308.0,219.0,149.0,122.0,126.0,260.0,617.0,1160.0,1474.0,1098.0,1043.0,1081.0,1098.0,1155.0,1188.0,1248.0,1356.0,1647.0,1889.0,1506.0,1145.0,1000.0,780.0,488.0
203000158,경남여객,10,일반형시내버스,9747,5690,4057,6570,6570,0,"시내,시외",일반,경기도 수원시 영통1동,,,,,,,,127.0831082,37.26877392,영통입구,308.0,219.0,149.0,122.0,126.0,260.0,617.0,1160.0,1474.0,1098.0,1043.0,1081.0,1098.0,1155.0,1188.0,1248.0,1356.0,1647.0,1889.0,1506.0,1145.0,1000.0,780.0,488.0
203000158,수원여객,27,일반형시내버스,1339,803,536,1265,1265,0,"시내,시외",일반,경기도 수원시 영통1동,,,,,,,,127.0831082,37.26877392,영통입구,308.48,219.58,149.87,122.88,126.65,260.57,617.88,1160.3,1474.28,1098.52,1043.09,1081.18,1098.07,1155.55,1188.11,1248.5500000000002,1356.58,1647.43,1889.98,1506.7099999999998,1145.48,1000.94,780.24,488.19000000000005
203000158,용남고속,37,일반형시내버스,2972,1928,1044,885,885,0,"시내,시외",일반,경기도 수원시 영통1동,,,,,,,,127.0831082,37.26877392,영통입구,308.48,219.58,149.87,122.88,126.65,260.57,617.88,1160.3,1474.28,1098.52,1043.09,1081.18,1098.07,1155.55,1188.11,1248.5500000000002,1356.58,1647.43,1889.98,1506.7099999999998,1145.48,1000.94,780.24,488.19000000000005
203000159,남양여객,5_3,일반형시내버스,569,479,90,284,284,0,시내,일반,경기도 수원시 매탄1동,1.0,1.0,1.0,,,,,127.041795,37.26882064,매탄주공4단지.매탄1동주민센터,125.0,96.0,66.0,38.0,35.0,67.0,127.0,482.0,752.0,583.0,463.0,471.0,487.0,525.0,559.0,613.0,658.0,828.0,945.0,752.0,565.0,491.0,376.0,203.0
203000159,수원여객,18,일반형시내버스,4726,3922,804,3245,3245,0,시내,일반,경기도 수원시 매탄1동,1.0,1.0,1.0,,,,,127.041795,37.26882064,매탄주공4단지.매탄1동주민센터,125.92,96.62,66.9,38.27,35.47,67.78999999999999,127.93,482.7000000000001,752.92,583.23,463.35,471.76,487.61,525.99,559.3299999999999,613.59,658.78,828.94,945.67,752.08,565.97,491.05,376.8,203.88
203000159,수원여객,80,일반형시내버스,11136,10090,1046,17459,17459,0,시내,일반,경기도 수원시 매탄1동,1.0,1.0,1.0,,,,,127.041795,37.26882064,매탄주공4단지.매탄1동주민센터,125.92,96.62,66.9,38.27,35.47,67.78999999999999,127.93,482.7000000000001,752.92,583.23,463.35,471.76,487.61,525.99,559.3299999999999,613.59,658.78,828.94,945.67,752.08,565.97,491.05,376.8,203.88
203000159,용남고속,88_1,일반형시내버스,2477,2241,236,5798,5798,0,시내,일반,경기도 수원시 매탄1동,1.0,1.0,1.0,,,,,127.041795,37.26882064,매탄주공4단지.매탄1동주민센터,125.92,96.62,66.9,38.27,35.47,67.78999999999999,127.93,482.7000000000001,752.92,583.23,463.35,471.76,487.61,525.99,559.3299999999999,613.59,658.78,828.94,945.67,752.08,565.97,491.05,376.8,203.88
203000160,남양여객,5_3,일반형시내버스,606,566,40,571,571,0,시내,일반,경기도 수원시 매탄1동,1.0,1.0,1.0,,,,,127.0424606,37.2694241,삼성2차아파트,195.0,150.0,96.0,68.0,63.0,95.0,164.0,395.0,605.0,496.0,401.0,415.0,435.0,467.0,491.0,531.0,572.0,706.0,798.0,678.0,547.0,480.0,413.0,304.0
203000160,수원여객,18,일반형시내버스,3391,3259,132,3614,3614,0,시내,일반,경기도 수원시 매탄1동,1.0,1.0,1.0,,,,,127.0424606,37.2694241,삼성2차아파트,195.33,150.44,96.52,68.08,63.08,95.61,164.86,395.38000000000005,605.4300000000001,496.33,401.31,415.21,435.75,467.36,491.66,531.75,572.22,706.3699999999999,798.01,678.1899999999999,547.49,480.81,413.98,304.3
203000160,수원여객,80,일반형시내버스,15368,14930,438,8623,8623,0,시내,일반,경기도 수원시 매탄1동,1.0,1.0,1.0,,,,,127.0424606,37.2694241,삼성2차아파트,195.33,150.44,96.52,68.08,63.08,95.61,164.86,395.38000000000005,605.4300000000001,496.33,401.31,415.21,435.75,467.36,491.66,531.75,572.22,706.3699999999999,798.01,678.1899999999999,547.49,480.81,413.98,304.3
203000160,용남고속,88_1,일반형시내버스,1798,1697,101,1427,1427,0,시내,일반,경기도 수원시 매탄1동,1.0,1.0,1.0,,,,,127.0424606,37.2694241,삼성2차아파트,195.33,150.44,96.52,68.08,63.08,95.61,164.86,395.38000000000005,605.4300000000001,496.33,401.31,415.21,435.75,467.36,491.66,531.75,572.22,706.3699999999999,798.01,678.1899999999999,547.49,480.81,413.98,304.3
203000161,남양여객,5_3,일반형시내버스,272,229,43,389,389,0,시내,일반,경기도 수원시 매탄3동,1.0,1.0,1.0,,,,,127.0400902,37.2640277,자유총연맹,151.0,121.0,85.0,73.0,69.0,115.0,216.0,439.0,671.0,654.0,585.0,592.0,624.0,640.0,676.0,722.0,748.0,1059.0,1263.0,983.0,713.0,576.0,431.0,243.0
203000161,수원여객,80,일반형시내버스,6522,5915,607,5090,5090,0,시내,일반,경기도 수원시 매탄3동,1.0,1.0,1.0,,,,,127.0400902,37.2640277,자유총연맹,151.88,121.27,85.61,73.82,69.14,115.82,216.05,439.2,671.14,654.41,585.89,592.02,624.46,640.06,676.78,722.1800000000001,748.52,1059.71,1263.21,983.9,713.6800000000001,576.8199999999999,431.8,243.45
203000161,용남고속,88_1,일반형시내버스,758,679,79,885,885,0,시내,일반,경기도 수원시 매탄3동,1.0,1.0,1.0,,,,,127.0400902,37.2640277,자유총연맹,151.88,121.27,85.61,73.82,69.14,115.82,216.05,439.2,671.14,654.41,585.89,592.02,624.46,640.06,676.78,722.1800000000001,748.52,1059.71,1263.21,983.9,713.6800000000001,576.8199999999999,431.8,243.45
203000162,남양여객,5_3,일반형시내버스,237,190,47,382,382,0,시내,일반,경기도 수원시 매탄3동,1.0,1.0,1.0,,,,,127.0389615,37.26138803,매탄위브하늘채.경기아트센터,186.0,154.0,107.0,89.0,81.0,113.0,205.0,468.0,658.0,580.0,516.0,536.0,579.0,599.0,613.0,647.0,674.0,835.0,960.0,773.0,600.0,513.0,391.0,276.0
203000162,수원여객,80,일반형시내버스,9090,8026,1064,5474,5474,0,시내,일반,경기도 수원시 매탄3동,1.0,1.0,1.0,,,,,127.0389615,37.26138803,경기도문화의전당.두산위브아파트,186.41,154.56,107.27,89.51,81.85,113.41,205.93,468.14,658.53,580.08,516.69,536.8199999999999,579.5600000000001,599.9300000000001,613.59,647.92,674.3699999999999,835.09,960.22,773.6699999999998,600.1099999999999,513.4300000000001,391.77,276.21000000000004
203000162,용남고속,88_1,일반형시내버스,4575,4065,510,969,969,0,시내,일반,경기도 수원시 매탄3동,1.0,1.0,1.0,,,,,127.0389615,37.26138803,경기도문화의전당.두산위브아파트,186.41,154.56,107.27,89.51,81.85,113.41,205.93,468.14,658.53,580.08,516.69,536.8199999999999,579.5600000000001,599.9300000000001,613.59,647.92,674.3699999999999,835.09,960.22,773.6699999999998,600.1099999999999,513.4300000000001,391.77,276.21000000000004
203000163,남양여객,5_3,일반형시내버스,682,636,46,377,377,0,시내,일반,경기도 수원시 매탄3동,1.0,1.0,1.0,,,,,127.0376975,37.25844204,임광아파트,133.0,106.0,64.0,50.0,50.0,96.0,200.0,432.0,664.0,559.0,501.0,506.0,523.0,567.0,605.0,647.0,677.0,819.0,914.0,679.0,488.0,434.0,303.0,204.0
203000163,수원여객,83_1,일반형시내버스,9637,9294,343,3200,3200,0,시내,일반,경기도 수원시 매탄3동,1.0,1.0,1.0,,,,,127.0376975,37.25844204,임광아파트,133.21,106.67,64.5,50.900000000000006,50.36,96.87,200.2,432.69,664.92,559.85,501.57,506.35,523.32,567.35,605.55,647.1800000000001,677.23,819.4499999999999,914.83,679.6899999999999,488.47,434.76,303.02,204.85
203000163,용남고속,88_1,일반형시내버스,2321,2224,97,1248,1248,0,시내,일반,경기도 수원시 매탄3동,1.0,1.0,1.0,,,,,127.0376975,37.25844204,임광아파트,133.21,106.67,64.5,50.900000000000006,50.36,96.87,200.2,432.69,664.92,559.85,501.57,506.35,523.32,567.35,605.55,647.1800000000001,677.23,819.4499999999999,914.83,679.6899999999999,488.47,434.76,303.02,204.85
203000164,남양여객,5_3,일반형시내버스,836,806,30,223,223,0,시내,일반,경기도 수원시 권선1동,1.0,1.0,1.0,,,,,127.0365126,37.25560413,경기소방본부,233.0,200.0,159.0,144.0,144.0,171.0,258.0,436.0,601.0,487.0,465.0,483.0,510.0,529.0,557.0,589.0,638.0,773.0,822.0,665.0,525.0,483.0,393.0,292.0
203000164,수원여객,83_1,일반형시내버스,10747,10486,261,2101,2101,0,시내,일반,경기도 수원시 권선1동,1.0,1.0,1.0,,,,,127.0365126,37.25560413,경기소방본부,233.39,200.97,159.08,144.45,144.8,171.11,258.22,436.29,601.91,487.32,465.75,483.66,510.82,529.72,557.55,589.13,638.02,773.01,822.09,665.86,525.59,483.93,393.29,292.43
203000164,용남고속,88_1,일반형시내버스,2420,2344,76,939,939,0,시내,일반,경기도 수원시 권선1동,1.0,1.0,1.0,,,,,127.0365126,37.25560413,경기소방본부,233.39,200.97,159.08,144.45,144.8,171.11,258.22,436.29,601.91,487.32,465.75,483.66,510.82,529.72,557.55,589.13,638.02,773.01,822.09,665.86,525.59,483.93,393.29,292.43
203000165,남양여객,400,일반형시내버스,2814,1697,1117,3622,3622,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,,1.0,,,127.0397929,37.29710546,경기대수원캠퍼스후문.수원박물관,198.0,162.0,100.0,91.0,97.0,218.0,395.0,907.0,1388.0,1051.0,880.0,896.0,983.0,1003.0,967.0,998.0,1057.0,1179.0,1284.0,914.0,688.0,554.0,414.0,304.0
203000165,경기고속,700_2,일반형시내버스,12197,8269,3928,5359,5359,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,,1.0,,,127.0397929,37.29710546,경기대수원캠퍼스후문.수원박물관,198.0,162.0,100.0,91.0,97.0,218.0,395.0,907.0,1388.0,1051.0,880.0,896.0,983.0,1003.0,967.0,998.0,1057.0,1179.0,1284.0,914.0,688.0,554.0,414.0,304.0
203000165,수원여객,7_2,일반형시내버스,9405,6414,2991,14285,14285,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,,1.0,,,127.0397929,37.29710546,경기대수원캠퍼스후문.수원박물관,198.3,162.14999999999998,100.01,91.06,97.39,218.61,395.22,907.77,1388.54,1051.1,880.6099999999999,896.2299999999999,983.09,1003.99,967.18,998.58,1057.93,1179.64,1284.58,914.04,688.05,554.27,414.56000000000006,304.35
203000165,용남고속,8800,직행좌석형시내버스,269,139,130,4625,4625,0,"시내,마을",일반,경기도 수원시 광교1동,1.0,1.0,,,1.0,,,127.0397929,37.29710546,경기대수원캠퍼스후문.수원박물관,198.3,162.14999999999998,100.01,91.06,97.39,218.61,395.22,907.77,1388.54,1051.1,880.6099999999999,896.2299999999999,983.09,1003.99,967.18,998.58,1057.93,1179.64,1284.58,914.04,688.05,554.27,414.56000000000006,304.35
203000166,남양여객,400,일반형시내버스,1650,1308,342,1115,1115,0,시내,일반,경기도 수원시 광교1동,1.0,1.0,,,1.0,,,127.0394665,37.29677002,경기대수원캠퍼스후문.수원박물관,198.0,162.0,100.0,91.0,97.0,218.0,395.0,907.0,1388.0,1051.0,880.0,896.0,983.0,1003.0,967.0,998.0,1057.0,1179.0,1284.0,914.0,688.0,554.0,414.0,304.0
203000166,경기고속,700_2,일반형시내버스,3457,2331,1126,7221,7221,0,시내,일반,경기도 수원시 광교1동,1.0,1.0,,,1.0,,,127.0394665,37.29677002,경기대수원캠퍼스후문.수원박물관,198.0,162.0,100.0,91.0,97.0,218.0,395.0,907.0,1388.0,1051.0,880.0,896.0,983.0,1003.0,967.0,998.0,1057.0,1179.0,1284.0,914.0,688.0,554.0,414.0,304.0
203000166,수원여객,7_2,일반형시내버스,11300,8562,2738,5731,5731,0,시내,일반,경기도 수원시 광교1동,1.0,1.0,,,1.0,,,127.0394665,37.29677002,경기대수원캠퍼스후문.수원박물관,198.3,162.14999999999998,100.01,91.06,97.39,218.61,395.22,907.77,1388.54,1051.1,880.6099999999999,896.2299999999999,983.09,1003.99,967.18,998.58,1057.93,1179.64,1284.58,914.04,688.05,554.27,414.56000000000006,304.35
203000166,용남고속,8800,직행좌석형시내버스,2579,2280,299,152,152,0,시내,일반,경기도 수원시 광교1동,1.0,1.0,,,1.0,,,127.0394665,37.29677002,경기대수원캠퍼스후문.수원박물관,198.3,162.14999999999998,100.01,91.06,97.39,218.61,395.22,907.77,1388.54,1051.1,880.6099999999999,896.2299999999999,983.09,1003.99,967.18,998.58,1057.93,1179.64,1284.58,914.04,688.05,554.27,414.56000000000006,304.35
203000167,남양여객,400,일반형시내버스,811,616,195,1210,1210,0,"시내,마을",일반,경기도 수원시 우만1동,1.0,1.0,,,1.0,,,127.0349728,37.29367307,경기남부지방경찰청.봉녕사입구,288.0,251.0,186.0,176.0,180.0,249.0,397.0,816.0,1137.0,1051.0,1050.0,1048.0,1035.0,1122.0,1110.0,1109.0,1187.0,1203.0,1154.0,931.0,726.0,668.0,570.0,476.0
203000167,경기고속,700_2,일반형시내버스,1344,1024,320,5474,5474,0,"시내,마을",일반,경기도 수원시 우만1동,1.0,1.0,,,1.0,,,127.0349728,37.29367307,경기남부지방경찰청.봉녕사입구,288.0,251.0,186.0,176.0,180.0,249.0,397.0,816.0,1137.0,1051.0,1050.0,1048.0,1035.0,1122.0,1110.0,1109.0,1187.0,1203.0,1154.0,931.0,726.0,668.0,570.0,476.0
203000167,수원여객,7_2,일반형시내버스,2186,1831,355,4282,4282,0,"시내,마을",일반,경기도 수원시 우만1동,1.0,1.0,,,1.0,,,127.0349728,37.29367307,경기남부지방경찰청.봉녕사입구,288.91,251.33,186.07,176.36,180.07,249.89,397.87,816.3,1137.8,1051.38,1050.5500000000002,1048.7,1035.01,1122.38,1110.4299999999998,1109.02,1187.52,1203.1,1154.81,931.52,726.47,668.06,570.99,476.89
203000169,수원여객,11_1,일반형시내버스,125,83,42,236,236,0,"시내,마을",일반,경기도 수원시 원천동,,1.0,,,1.0,,,127.0507118,37.2755918,수원정보과학고.원천중학교,169.0,152.0,98.0,86.0,79.0,106.0,210.0,459.0,628.0,580.0,538.0,555.0,584.0,613.0,631.0,648.0,653.0,681.0,692.0,612.0,553.0,487.0,398.0,259.0
203000169,수원여객,18,일반형시내버스,43,31,12,119,119,0,"시내,마을",일반,경기도 수원시 원천동,,1.0,,,1.0,,,127.0507118,37.2755918,수원정보과학고.원천중학교,169.47,152.55,98.36,86.72,79.08,106.56,210.61,459.87,628.3900000000001,580.87,538.95,555.1899999999999,584.21,613.69,631.5799999999999,648.71,653.2,681.0,692.51,612.22,553.64,487.16,398.2,259.24
203000169,오산교통,202,일반형시내버스,11,9,2,498,498,0,"시내,마을",일반,경기도 수원시 원천동,,1.0,,,1.0,,,127.0507118,37.2755918,수원정보과학고.원천중학교,169.47,152.55,98.36,86.72,79.08,106.56,210.61,459.87,628.3900000000001,580.87,538.95,555.1899999999999,584.21,613.69,631.5799999999999,648.71,653.2,681.0,692.51,612.22,553.64,487.16,398.2,259.24
203000170,수원여객,11_1,일반형시내버스,1226,1176,50,3982,3982,0,"시내,마을,시외",일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0471673,37.2779514,아주대병원,1494.0,1121.0,688.0,731.0,633.0,1017.0,1994.0,3575.0,5436.0,6842.0,7228.0,6999.0,6251.0,6496.0,6872.0,6518.0,5319.0,3919.0,2971.0,2605.0,2324.0,2244.0,2039.0,1851.0
203000170,수원여객,18,일반형시내버스,3008,2638,370,3435,3435,0,"시내,마을,시외",일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0471673,37.2779514,아주대병원,1494.2,1121.23,688.3700000000001,731.39,633.51,1017.99,1994.96,3575.33,5436.27,6842.120000000001,7228.3,6999.4,6251.0,6496.889999999999,6872.69,6518.849999999999,5319.72,3919.66,2971.02,2605.23,2324.0599999999995,2244.6000000000004,2039.0,1851.52
203000170,수원여객,7,일반형시내버스,3612,3140,472,7110,7110,0,"시내,마을,시외",일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0471673,37.2779514,아주대병원,1494.2,1121.23,688.3700000000001,731.39,633.51,1017.99,1994.96,3575.33,5436.27,6842.120000000001,7228.3,6999.4,6251.0,6496.889999999999,6872.69,6518.849999999999,5319.72,3919.66,2971.02,2605.23,2324.0599999999995,2244.6000000000004,2039.0,1851.52
203000171,수원여객,11_1,일반형시내버스,6790,6558,232,1884,1884,0,"시내,마을,시외",일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0469003,37.27835223,아주대병원,1494.0,1121.0,688.0,731.0,633.0,1017.0,1994.0,3575.0,5436.0,6842.0,7228.0,6999.0,6251.0,6496.0,6872.0,6518.0,5319.0,3919.0,2971.0,2605.0,2324.0,2244.0,2039.0,1851.0
203000171,수원여객,18,일반형시내버스,5439,5118,321,3349,3349,0,"시내,마을,시외",일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0469003,37.27835223,아주대병원,1494.2,1121.23,688.3700000000001,731.39,633.51,1017.99,1994.96,3575.33,5436.27,6842.120000000001,7228.3,6999.4,6251.0,6496.889999999999,6872.69,6518.849999999999,5319.72,3919.66,2971.02,2605.23,2324.0599999999995,2244.6000000000004,2039.0,1851.52
203000171,수원여객,7,일반형시내버스,10069,9360,709,3537,3537,0,"시내,마을,시외",일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0469003,37.27835223,아주대병원,1494.2,1121.23,688.3700000000001,731.39,633.51,1017.99,1994.96,3575.33,5436.27,6842.120000000001,7228.3,6999.4,6251.0,6496.889999999999,6872.69,6518.849999999999,5319.72,3919.66,2971.02,2605.23,2324.0599999999995,2244.6000000000004,2039.0,1851.52
203000172,수원여객,11_1,일반형시내버스,429,406,23,381,381,0,"시내,마을",일반,경기도 수원시 원천동,1.0,1.0,,1.0,,,,127.0503505,37.27641081,수원정보과학고.원천중학교,169.0,152.0,98.0,86.0,79.0,106.0,210.0,459.0,628.0,580.0,538.0,555.0,584.0,613.0,631.0,648.0,653.0,681.0,692.0,612.0,553.0,487.0,398.0,259.0
203000172,수원여객,18,일반형시내버스,416,391,25,1125,1125,0,"시내,마을",일반,경기도 수원시 원천동,1.0,1.0,,1.0,,,,127.0503505,37.27641081,수원정보과학고.원천중학교,169.47,152.55,98.36,86.72,79.08,106.56,210.61,459.87,628.3900000000001,580.87,538.95,555.1899999999999,584.21,613.69,631.5799999999999,648.71,653.2,681.0,692.51,612.22,553.64,487.16,398.2,259.24
203000172,오산교통,202,일반형시내버스,683,469,214,91,91,0,"시내,마을",일반,경기도 수원시 원천동,1.0,1.0,,1.0,,,,127.0503505,37.27641081,수원정보과학고.원천중학교,169.47,152.55,98.36,86.72,79.08,106.56,210.61,459.87,628.3900000000001,580.87,538.95,555.1899999999999,584.21,613.69,631.5799999999999,648.71,653.2,681.0,692.51,612.22,553.64,487.16,398.2,259.24
203000174,대원고속,1007_1,직행좌석형시내버스,2879,2020,859,3984,3984,0,시내,일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0624837,37.2694245,원천주공2단지,1208.0,1019.0,821.0,744.0,706.0,898.0,1467.0,3905.0,4415.0,3619.0,3349.0,3417.0,3588.0,3703.0,3742.0,3927.0,4081.0,4610.0,4870.0,4154.0,3649.0,3451.0,3054.0,1711.0
203000174,경기고속,720_1,일반형시내버스,3712,3011,701,10152,10152,0,시내,일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0624837,37.2694245,원천주공2단지,1208.0,1019.0,821.0,744.0,706.0,898.0,1467.0,3905.0,4415.0,3619.0,3349.0,3417.0,3588.0,3703.0,3742.0,3927.0,4081.0,4610.0,4870.0,4154.0,3649.0,3451.0,3054.0,1711.0
203000174,수원여객,2_2,일반형시내버스,1053,883,170,2551,2551,0,시내,일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0624837,37.2694245,원천주공2단지,1208.38,1019.24,821.02,744.59,706.37,898.3799999999999,1467.28,3905.53,4415.52,3619.81,3349.31,3417.3400000000006,3588.88,3703.17,3742.64,3927.91,4081.4,4610.25,4870.54,4154.1900000000005,3649.36,3451.56,3054.6200000000003,1711.1800000000003
203000174,용남고속,34,일반형시내버스,2435,1043,1392,2428,2428,0,시내,일반,경기도 수원시 원천동,1.0,1.0,1.0,,,,,127.0624837,37.2694245,원천주공2단지,1208.38,1019.24,821.02,744.59,706.37,898.3799999999999,1467.28,3905.53,4415.52,3619.81,3349.31,3417.3400000000006,3588.88,3703.17,3742.64,3927.91,4081.4,4610.25,4870.54,4154.1900000000005,3649.36,3451.56,3054.6200000000003,1711.1800000000003
